~key~,~unique_id~,~results~,~completion_date~
~376~,~bLLBV4y~,~{"trials":[{"trial_num":1,"map":"P2_0.png","num_agents":0.19,"wrong_objective":0},{"trial_num":2,"map":"D2_1.png","num_agents":0.86,"wrong_objective":0},{"trial_num":3,"map":"D2_2.png","num_agents":0.83,"wrong_objective":0},{"trial_num":4,"map":"P2_1.png","num_agents":0.18,"wrong_objective":0},{"trial_num":5,"map":"UN_0.png","num_agents":0.42,"wrong_objective":0},{"trial_num":6,"map":"P1_0.png","num_agents":0.42,"wrong_objective":0},{"trial_num":7,"map":"D2_0.png","num_agents":0.75,"wrong_objective":0},{"trial_num":8,"map":"D1_2.png","num_agents":0.19,"wrong_objective":0},{"trial_num":9,"map":"UN_1.png","num_agents":0.17,"wrong_objective":0},{"trial_num":10,"map":"P2_2.png","num_agents":0.71,"wrong_objective":0},{"trial_num":11,"map":"P1_1.png","num_agents":0.57,"wrong_objective":0},{"trial_num":12,"map":"D1_1.png","num_agents":0.18,"wrong_objective":0},{"trial_num":13,"map":"P1_2.png","num_agents":0.55,"wrong_objective":0},{"trial_num":14,"map":"UN_2.png","num_agents":0.69,"wrong_objective":0},{"trial_num":15,"map":"D1_0.png","num_agents":0.46,"wrong_objective":0}],"catch_trials":[{"question_0":"How many corners is each person walking to?","target_0":"0","question_1":"Do people always drop their cookie crumbs on their path to/from a corner?","target_1":"0","question_2":"Do people get to choose which door they enter through?","target_2":"1","question_3":"Do people leave the room out of the same door they entered or the door closest to them?","target_3":"0","question_4":"Can people move diagonally?","target_4":"1","question_5":"What color are the walls?","target_5":"1","wrong_attempts":0}],"system":{"Browser":"Chrome","OS":"Windows","screenH":1080,"screenW":1920},"subject_information":{"language":"English","enjoyment":"1","asses":"Yes","age":"34","gender":"Male","education":"1","problems":"No.","fairprice":"$1","comments":""},"time_in_minutes":6.74325}~,~2020-01-27 14:01:24~
~377~,~lzz7Pjm~,~{"trials":[{"trial_num":1,"map":"D1_1.png","num_agents":0.52,"wrong_objective":0},{"trial_num":2,"map":"D2_0.png","num_agents":0.51,"wrong_objective":0},{"trial_num":3,"map":"P1_0.png","num_agents":0.48,"wrong_objective":0},{"trial_num":4,"map":"P1_2.png","num_agents":0.53,"wrong_objective":0},{"trial_num":5,"map":"UN_2.png","num_agents":0.5,"wrong_objective":0},{"trial_num":6,"map":"UN_1.png","num_agents":0.49,"wrong_objective":0},{"trial_num":7,"map":"D2_2.png","num_agents":0.78,"wrong_objective":0},{"trial_num":8,"map":"P2_2.png","num_agents":0.58,"wrong_objective":0},{"trial_num":9,"map":"D1_0.png","num_agents":0.54,"wrong_objective":0},{"trial_num":10,"map":"D2_1.png","num_agents":0.48,"wrong_objective":0},{"trial_num":11,"map":"P2_1.png","num_agents":0.73,"wrong_objective":2},{"trial_num":12,"map":"UN_0.png","num_agents":0.48,"wrong_objective":0},{"trial_num":13,"map":"P2_0.png","num_agents":0.51,"wrong_objective":0},{"trial_num":14,"map":"P1_1.png","num_agents":1,"wrong_objective":0},{"trial_num":15,"map":"D1_2.png","num_agents":0.51,"wrong_objective":0}],"catch_trials":[{"question_0":"How many corners is each person walking to?","target_0":"0","question_1":"Do people always drop their cookie crumbs on their path to/from a corner?","target_1":"0","question_2":"Do people get to choose which door they enter through?","target_2":"1","question_3":"Do people leave the room out of the same door they entered or the door closest to them?","target_3":"0","question_4":"Can people move diagonally?","target_4":"1","question_5":"What color are the walls?","target_5":"1","wrong_attempts":1}],"system":{"Browser":"Firefox","OS":"Windows","screenH":864,"screenW":1536},"subject_information":{"language":"english","enjoyment":"0","asses":"Yes","age":"24","gender":"Female","education":"2","problems":"no","fairprice":"1.30","comments":""},"time_in_minutes":8.048416666666666}~,~2020-01-27 14:05:51~
~378~,~9ereCcQ~,~{"trials":[{"trial_num":1,"map":"D2_0.png","num_agents":1,"wrong_objective":0},{"trial_num":2,"map":"P2_1.png","num_agents":0.43,"wrong_objective":0},{"trial_num":3,"map":"P1_2.png","num_agents":0.67,"wrong_objective":0},{"trial_num":4,"map":"D2_1.png","num_agents":0.81,"wrong_objective":0},{"trial_num":5,"map":"P1_1.png","num_agents":0.23,"wrong_objective":0},{"trial_num":6,"map":"P1_0.png","num_agents":0.14,"wrong_objective":0},{"trial_num":7,"map":"D2_2.png","num_agents":0.62,"wrong_objective":0},{"trial_num":8,"map":"D1_1.png","num_agents":0.08,"wrong_objective":0},{"trial_num":9,"map":"D1_2.png","num_agents":0.11,"wrong_objective":0},{"trial_num":10,"map":"P2_0.png","num_agents":0.14,"wrong_objective":0},{"trial_num":11,"map":"D1_0.png","num_agents":0.11,"wrong_objective":0},{"trial_num":12,"map":"P2_2.png","num_agents":0.12,"wrong_objective":0},{"trial_num":13,"map":"UN_0.png","num_agents":0.14,"wrong_objective":0},{"trial_num":14,"map":"UN_1.png","num_agents":0.18,"wrong_objective":0},{"trial_num":15,"map":"UN_2.png","num_agents":0.06,"wrong_objective":0}],"catch_trials":[{"question_0":"How many corners is each person walking to?","target_0":"0","question_1":"Do people always drop their cookie crumbs on their path to/from a corner?","target_1":"0","question_2":"Do people get to choose which door they enter through?","target_2":"1","question_3":"Do people leave the room out of the same door they entered or the door closest to them?","target_3":"0","question_4":"Can people move diagonally?","target_4":"1","question_5":"What color are the walls?","target_5":"1","wrong_attempts":1}],"system":{"Browser":"Chrome","OS":"Windows","screenH":1080,"screenW":1920},"subject_information":{"language":"English","enjoyment":"1","asses":"Yes","age":"37","gender":"Male","education":"3","problems":"None.","fairprice":"1.5","comments":""},"time_in_minutes":4.250616666666667}~,~2020-01-27 14:05:58~
~379~,~CwHdCjA~,~{"trials":[{"trial_num":1,"map":"P2_1.png","num_agents":0.51,"wrong_objective":0},{"trial_num":2,"map":"UN_0.png","num_agents":0.48,"wrong_objective":0},{"trial_num":3,"map":"UN_1.png","num_agents":0.5,"wrong_objective":0},{"trial_num":4,"map":"P1_0.png","num_agents":0.5,"wrong_objective":0},{"trial_num":5,"map":"D2_1.png","num_agents":1,"wrong_objective":0},{"trial_num":6,"map":"P1_1.png","num_agents":0.53,"wrong_objective":0},{"trial_num":7,"map":"P1_2.png","num_agents":0.49,"wrong_objective":0},{"trial_num":8,"map":"D2_2.png","num_agents":1,"wrong_objective":0},{"trial_num":9,"map":"P2_2.png","num_agents":0.48,"wrong_objective":0},{"trial_num":10,"map":"D1_0.png","num_agents":0,"wrong_objective":0},{"trial_num":11,"map":"D1_1.png","num_agents":0,"wrong_objective":0},{"trial_num":12,"map":"UN_2.png","num_agents":0.52,"wrong_objective":0},{"trial_num":13,"map":"D2_0.png","num_agents":1,"wrong_objective":0},{"trial_num":14,"map":"P2_0.png","num_agents":0,"wrong_objective":0},{"trial_num":15,"map":"D1_2.png","num_agents":0,"wrong_objective":0}],"catch_trials":[{"question_0":"How many corners is each person walking to?","target_0":"0","question_1":"Do people always drop their cookie crumbs on their path to/from a corner?","target_1":"0","question_2":"Do people get to choose which door they enter through?","target_2":"1","question_3":"Do people leave the room out of the same door they entered or the door closest to them?","target_3":"0","question_4":"Can people move diagonally?","target_4":"1","question_5":"What color are the walls?","target_5":"1","wrong_attempts":1}],"system":{"Browser":"Chrome","OS":"Windows","screenH":1080,"screenW":1920},"subject_information":{"language":"English","enjoyment":"1","asses":"Yes","age":"35","gender":"Female","education":"3","problems":"no","fairprice":"1.50","comments":""},"time_in_minutes":4.366716666666667}~,~2020-01-27 14:11:08~
~380~,~S5oxPPD~,~{"trials":[{"trial_num":1,"map":"D2_0.png","num_agents":1,"wrong_objective":0},{"trial_num":2,"map":"P1_2.png","num_agents":1,"wrong_objective":0},{"trial_num":3,"map":"D1_1.png","num_agents":1,"wrong_objective":0},{"trial_num":4,"map":"UN_1.png","num_agents":0.69,"wrong_objective":0},{"trial_num":5,"map":"P1_0.png","num_agents":0.71,"wrong_objective":0},{"trial_num":6,"map":"UN_2.png","num_agents":0.78,"wrong_objective":0},{"trial_num":7,"map":"D1_0.png","num_agents":0.58,"wrong_objective":0},{"trial_num":8,"map":"P2_1.png","num_agents":0.01,"wrong_objective":0},{"trial_num":9,"map":"P1_1.png","num_agents":0.01,"wrong_objective":0},{"trial_num":10,"map":"D2_2.png","num_agents":0.76,"wrong_objective":0},{"trial_num":11,"map":"UN_0.png","num_agents":0.27,"wrong_objective":0},{"trial_num":12,"map":"D2_1.png","num_agents":0.26,"wrong_objective":0},{"trial_num":13,"map":"D1_2.png","num_agents":0.62,"wrong_objective":0},{"trial_num":14,"map":"P2_0.png","num_agents":0.27,"wrong_objective":0},{"trial_num":15,"map":"P2_2.png","num_agents":0.72,"wrong_objective":0}],"catch_trials":[{"question_0":"How many corners is each person walking to?","target_0":"0","question_1":"Do people always drop their cookie crumbs on their path to/from a corner?","target_1":"0","question_2":"Do people get to choose which door they enter through?","target_2":"1","question_3":"Do people leave the room out of the same door they entered or the door closest to them?","target_3":"0","question_4":"Can people move diagonally?","target_4":"1","question_5":"What color are the walls?","target_5":"1","wrong_attempts":0}],"system":{"Browser":"Firefox","OS":"Windows","screenH":1080,"screenW":1920},"subject_information":{"language":"English","enjoyment":"1","asses":"Yes","age":"45","gender":"Male","education":"2","problems":"None that Im aware of.","fairprice":"Im not sure.","comments":""},"time_in_minutes":5.7523333333333335}~,~2020-01-27 14:12:34~
~381~,~L1Qy8VN~,~{"trials":[{"trial_num":1,"map":"P1_0.png","num_agents":0.97,"wrong_objective":0},{"trial_num":2,"map":"D1_1.png","num_agents":0.95,"wrong_objective":0},{"trial_num":3,"map":"P2_1.png","num_agents":0.47,"wrong_objective":1},{"trial_num":4,"map":"P1_2.png","num_agents":0.96,"wrong_objective":0},{"trial_num":5,"map":"D1_2.png","num_agents":0.04,"wrong_objective":0},{"trial_num":6,"map":"UN_0.png","num_agents":0.49,"wrong_objective":0},{"trial_num":7,"map":"P2_2.png","num_agents":0.97,"wrong_objective":0},{"trial_num":8,"map":"D1_0.png","num_agents":0.02,"wrong_objective":0},{"trial_num":9,"map":"UN_1.png","num_agents":0,"wrong_objective":0},{"trial_num":10,"map":"D2_2.png","num_agents":1,"wrong_objective":0},{"trial_num":11,"map":"UN_2.png","num_agents":0.49,"wrong_objective":0},{"trial_num":12,"map":"P2_0.png","num_agents":0.06,"wrong_objective":0},{"trial_num":13,"map":"D2_0.png","num_agents":0.97,"wrong_objective":0},{"trial_num":14,"map":"D2_1.png","num_agents":0.97,"wrong_objective":0},{"trial_num":15,"map":"P1_1.png","num_agents":0.49,"wrong_objective":0}],"catch_trials":[{"question_0":"How many corners is each person walking to?","target_0":"0","question_1":"Do people always drop their cookie crumbs on their path to/from a corner?","target_1":"0","question_2":"Do people get to choose which door they enter through?","target_2":"1","question_3":"Do people leave the room out of the same door they entered or the door closest to them?","target_3":"0","question_4":"Can people move diagonally?","target_4":"1","question_5":"What color are the walls?","target_5":"1","wrong_attempts":1}],"system":{"Browser":"Firefox","OS":"Windows","screenH":768,"screenW":1366},"subject_information":{"language":"English","enjoyment":"1","asses":"No","age":"39","gender":"Female","education":"3","problems":"","fairprice":"$1.5","comments":""},"time_in_minutes":10.38155}~,~2020-01-27 14:24:31~
~382~,~XFlfbQE~,~{"trials":[{"trial_num":1,"map":"P2_0.png","num_agents":0.95,"wrong_objective":0},{"trial_num":2,"map":"UN_2.png","num_agents":0.95,"wrong_objective":0},{"trial_num":3,"map":"D1_0.png","num_agents":0.97,"wrong_objective":0},{"trial_num":4,"map":"D2_1.png","num_agents":0.96,"wrong_objective":0},{"trial_num":5,"map":"D2_0.png","num_agents":0.97,"wrong_objective":0},{"trial_num":6,"map":"P1_2.png","num_agents":0.99,"wrong_objective":0},{"trial_num":7,"map":"D2_2.png","num_agents":0.96,"wrong_objective":0},{"trial_num":8,"map":"D1_2.png","num_agents":1,"wrong_objective":0},{"trial_num":9,"map":"P2_1.png","num_agents":0.96,"wrong_objective":0},{"trial_num":10,"map":"D1_1.png","num_agents":0,"wrong_objective":0},{"trial_num":11,"map":"P1_1.png","num_agents":0.96,"wrong_objective":0},{"trial_num":12,"map":"P2_2.png","num_agents":0.98,"wrong_objective":0},{"trial_num":13,"map":"UN_0.png","num_agents":0.52,"wrong_objective":0},{"trial_num":14,"map":"P1_0.png","num_agents":0.71,"wrong_objective":0},{"trial_num":15,"map":"UN_1.png","num_agents":0.51,"wrong_objective":0}],"catch_trials":[{"question_0":"How many corners is each person walking to?","target_0":"0","question_1":"Do people always drop their cookie crumbs on their path to/from a corner?","target_1":"0","question_2":"Do people get to choose which door they enter through?","target_2":"1","question_3":"Do people leave the room out of the same door they entered or the door closest to them?","target_3":"0","question_4":"Can people move diagonally?","target_4":"1","question_5":"What color are the walls?","target_5":"1","wrong_attempts":0}],"system":{"Browser":"Chrome","OS":"Windows","screenH":1050,"screenW":1680},"subject_information":{"language":"English","enjoyment":"2","asses":"Yes","age":"43","gender":"Female","education":"2","problems":"No.","fairprice":"1.00","comments":"No."},"time_in_minutes":11.76855}~,~2020-01-27 14:38:55~
~383~,~xo6HK7A~,~{"trials":[{"trial_num":1,"map":"P2_1.png","num_agents":0.51,"wrong_objective":0},{"trial_num":2,"map":"UN_2.png","num_agents":0.19,"wrong_objective":0},{"trial_num":3,"map":"P2_2.png","num_agents":0.79,"wrong_objective":0},{"trial_num":4,"map":"P1_1.png","num_agents":0.86,"wrong_objective":0},{"trial_num":5,"map":"D2_2.png","num_agents":0.72,"wrong_objective":0},{"trial_num":6,"map":"D2_0.png","num_agents":0.71,"wrong_objective":0},{"trial_num":7,"map":"D2_1.png","num_agents":0.68,"wrong_objective":0},{"trial_num":8,"map":"D1_2.png","num_agents":0.22,"wrong_objective":0},{"trial_num":9,"map":"P1_0.png","num_agents":0.51,"wrong_objective":0},{"trial_num":10,"map":"D1_0.png","num_agents":0.36,"wrong_objective":0},{"trial_num":11,"map":"D1_1.png","num_agents":0.4,"wrong_objective":0},{"trial_num":12,"map":"UN_1.png","num_agents":0.34,"wrong_objective":0},{"trial_num":13,"map":"P2_0.png","num_agents":0.51,"wrong_objective":0},{"trial_num":14,"map":"P1_2.png","num_agents":0.74,"wrong_objective":0},{"trial_num":15,"map":"UN_0.png","num_agents":0.45,"wrong_objective":0}],"catch_trials":[{"question_0":"How many corners is each person walking to?","target_0":"0","question_1":"Do people always drop their cookie crumbs on their path to/from a corner?","target_1":"0","question_2":"Do people get to choose which door they enter through?","target_2":"1","question_3":"Do people leave the room out of the same door they entered or the door closest to them?","target_3":"0","question_4":"Can people move diagonally?","target_4":"1","question_5":"What color are the walls?","target_5":"1","wrong_attempts":0}],"system":{"Browser":"Chrome","OS":"Mac","screenH":1440,"screenW":2560},"subject_information":{"language":"english","enjoyment":"1","asses":"Yes","age":"38","gender":"Male","education":"4","problems":"","fairprice":"little low","comments":""},"time_in_minutes":4.99955}~,~2020-01-27 14:43:31~
~384~,~QMhQ5pc~,~{"trials":[{"trial_num":1,"map":"D2_0.png","num_agents":0.61,"wrong_objective":1},{"trial_num":2,"map":"D2_2.png","num_agents":0.5,"wrong_objective":3},{"trial_num":3,"map":"P2_2.png","num_agents":0.41,"wrong_objective":2},{"trial_num":4,"map":"UN_2.png","num_agents":0.51,"wrong_objective":0},{"trial_num":5,"map":"D1_1.png","num_agents":0.48,"wrong_objective":2},{"trial_num":6,"map":"D2_1.png","num_agents":0.44,"wrong_objective":0},{"trial_num":7,"map":"D1_2.png","num_agents":0.55,"wrong_objective":0},{"trial_num":8,"map":"UN_1.png","num_agents":0.55,"wrong_objective":0},{"trial_num":9,"map":"P1_1.png","num_agents":0.49,"wrong_objective":1},{"trial_num":10,"map":"P1_0.png","num_agents":0.63,"wrong_objective":1},{"trial_num":11,"map":"P1_2.png","num_agents":0.55,"wrong_objective":2},{"trial_num":12,"map":"P2_1.png","num_agents":0.48,"wrong_objective":1},{"trial_num":13,"map":"P2_0.png","num_agents":0.51,"wrong_objective":2},{"trial_num":14,"map":"D1_0.png","num_agents":0.47,"wrong_objective":0},{"trial_num":15,"map":"UN_0.png","num_agents":0.53,"wrong_objective":0}],"catch_trials":[{"question_0":"How many corners is each person walking to?","target_0":"0","question_1":"Do people always drop their cookie crumbs on their path to/from a corner?","target_1":"0","question_2":"Do people get to choose which door they enter through?","target_2":"1","question_3":"Do people leave the room out of the same door they entered or the door closest to them?","target_3":"0","question_4":"Can people move diagonally?","target_4":"1","question_5":"What color are the walls?","target_5":"1","wrong_attempts":1}],"system":{"Browser":"Chrome","OS":"Windows","screenH":768,"screenW":1366},"subject_information":{"language":"English","enjoyment":"1","asses":"Yes","age":"30","gender":"Male","education":"3","problems":"all is well","fairprice":"3","comments":"good"},"time_in_minutes":11.278}~,~2020-01-27 14:49:17~
~385~,~mIgtI4I~,~{"trials":[{"trial_num":1,"map":"D2_1.png","num_agents":0.76,"wrong_objective":0},{"trial_num":2,"map":"UN_1.png","num_agents":0.23,"wrong_objective":0},{"trial_num":3,"map":"UN_0.png","num_agents":0.11,"wrong_objective":0},{"trial_num":4,"map":"D1_2.png","num_agents":0.65,"wrong_objective":0},{"trial_num":5,"map":"P1_2.png","num_agents":0.68,"wrong_objective":0},{"trial_num":6,"map":"D2_2.png","num_agents":0.78,"wrong_objective":0},{"trial_num":7,"map":"P2_0.png","num_agents":0.35,"wrong_objective":0},{"trial_num":8,"map":"D1_1.png","num_agents":0.79,"wrong_objective":0},{"trial_num":9,"map":"UN_2.png","num_agents":0.84,"wrong_objective":0},{"trial_num":10,"map":"P2_2.png","num_agents":0.88,"wrong_objective":0},{"trial_num":11,"map":"D2_0.png","num_agents":0.84,"wrong_objective":0},{"trial_num":12,"map":"D1_0.png","num_agents":0.24,"wrong_objective":0},{"trial_num":13,"map":"P1_1.png","num_agents":0.23,"wrong_objective":0},{"trial_num":14,"map":"P2_1.png","num_agents":0.35,"wrong_objective":0},{"trial_num":15,"map":"P1_0.png","num_agents":0.7,"wrong_objective":0}],"catch_trials":[{"question_0":"How many corners is each person walking to?","target_0":"0","question_1":"Do people always drop their cookie crumbs on their path to/from a corner?","target_1":"0","question_2":"Do people get to choose which door they enter through?","target_2":"1","question_3":"Do people leave the room out of the same door they entered or the door closest to them?","target_3":"0","question_4":"Can people move diagonally?","target_4":"1","question_5":"What color are the walls?","target_5":"1","wrong_attempts":1}],"system":{"Browser":"Chrome","OS":"Mac","screenH":800,"screenW":1280},"subject_information":{"language":"English","enjoyment":"2","asses":"Yes","age":"32","gender":"Female","education":"2","problems":"NO","fairprice":"1.00","comments":""},"time_in_minutes":4.3234}~,~2020-01-27 14:49:25~
~386~,~o2DZ5jM~,~{"trials":[{"trial_num":1,"map":"P2_1.png","num_agents":0.17,"wrong_objective":0},{"trial_num":2,"map":"P1_0.png","num_agents":0.33,"wrong_objective":0},{"trial_num":3,"map":"P2_0.png","num_agents":0.41,"wrong_objective":0},{"trial_num":4,"map":"D2_0.png","num_agents":1,"wrong_objective":0},{"trial_num":5,"map":"UN_0.png","num_agents":0.18,"wrong_objective":0},{"trial_num":6,"map":"D1_0.png","num_agents":0.69,"wrong_objective":0},{"trial_num":7,"map":"P1_1.png","num_agents":0.34,"wrong_objective":0},{"trial_num":8,"map":"UN_1.png","num_agents":0.32,"wrong_objective":0},{"trial_num":9,"map":"P1_2.png","num_agents":0.68,"wrong_objective":0},{"trial_num":10,"map":"D1_2.png","num_agents":0.41,"wrong_objective":0},{"trial_num":11,"map":"UN_2.png","num_agents":0.71,"wrong_objective":0},{"trial_num":12,"map":"P2_2.png","num_agents":0.81,"wrong_objective":0},{"trial_num":13,"map":"D2_2.png","num_agents":1,"wrong_objective":0},{"trial_num":14,"map":"D2_1.png","num_agents":0.94,"wrong_objective":0},{"trial_num":15,"map":"D1_1.png","num_agents":0.28,"wrong_objective":0}],"catch_trials":[{"question_0":"How many corners is each person walking to?","target_0":"0","question_1":"Do people always drop their cookie crumbs on their path to/from a corner?","target_1":"0","question_2":"Do people get to choose which door they enter through?","target_2":"1","question_3":"Do people leave the room out of the same door they entered or the door closest to them?","target_3":"0","question_4":"Can people move diagonally?","target_4":"1","question_5":"What color are the walls?","target_5":"1","wrong_attempts":0}],"system":{"Browser":"Chrome","OS":"Windows","screenH":1080,"screenW":1920},"subject_information":{"language":"English","enjoyment":"2","asses":"Yes","age":"28","gender":"Male","education":"3","problems":"No.","fairprice":"1.00","comments":"This was an enjoyable experiment."},"time_in_minutes":15.308983333333334}~,~2020-01-27 15:00:07~
~387~,~HNTSnKS~,~{"trials":[{"trial_num":1,"map":"UN_1.png","num_agents":0.29,"wrong_objective":0},{"trial_num":2,"map":"P2_0.png","num_agents":0.6,"wrong_objective":0},{"trial_num":3,"map":"D2_0.png","num_agents":0.76,"wrong_objective":0},{"trial_num":4,"map":"UN_0.png","num_agents":0.23,"wrong_objective":0},{"trial_num":5,"map":"D1_2.png","num_agents":0.54,"wrong_objective":0},{"trial_num":6,"map":"P1_1.png","num_agents":0.37,"wrong_objective":0},{"trial_num":7,"map":"D2_2.png","num_agents":0.76,"wrong_objective":0},{"trial_num":8,"map":"P2_2.png","num_agents":0.62,"wrong_objective":0},{"trial_num":9,"map":"D1_0.png","num_agents":0.62,"wrong_objective":0},{"trial_num":10,"map":"UN_2.png","num_agents":0.6,"wrong_objective":0},{"trial_num":11,"map":"D1_1.png","num_agents":0.27,"wrong_objective":0},{"trial_num":12,"map":"D2_1.png","num_agents":0.82,"wrong_objective":0},{"trial_num":13,"map":"P1_2.png","num_agents":0.33,"wrong_objective":0},{"trial_num":14,"map":"P2_1.png","num_agents":0.79,"wrong_objective":0},{"trial_num":15,"map":"P1_0.png","num_agents":0.24,"wrong_objective":0}],"catch_trials":[{"question_0":"How many corners is each person walking to?","target_0":"0","question_1":"Do people always drop their cookie crumbs on their path to/from a corner?","target_1":"0","question_2":"Do people get to choose which door they enter through?","target_2":"1","question_3":"Do people leave the room out of the same door they entered or the door closest to them?","target_3":"0","question_4":"Can people move diagonally?","target_4":"1","question_5":"What color are the walls?","target_5":"1","wrong_attempts":0}],"system":{"Browser":"Chrome","OS":"Windows","screenH":1080,"screenW":1920},"subject_information":{"language":"English","enjoyment":"1","asses":"Yes","age":"25","gender":"Male","education":"1","problems":"","fairprice":"$1","comments":""},"time_in_minutes":5.923466666666667}~,~2020-01-27 15:11:24~
~388~,~d7VQUII~,~{"trials":[{"trial_num":1,"map":"D2_1.png","num_agents":1,"wrong_objective":0},{"trial_num":2,"map":"P1_1.png","num_agents":0.61,"wrong_objective":0},{"trial_num":3,"map":"D2_2.png","num_agents":1,"wrong_objective":1},{"trial_num":4,"map":"D1_2.png","num_agents":0.54,"wrong_objective":0},{"trial_num":5,"map":"D2_0.png","num_agents":1,"wrong_objective":0},{"trial_num":6,"map":"P1_0.png","num_agents":0.51,"wrong_objective":0},{"trial_num":7,"map":"D1_0.png","num_agents":0.49,"wrong_objective":0},{"trial_num":8,"map":"P2_1.png","num_agents":0.53,"wrong_objective":0},{"trial_num":9,"map":"UN_1.png","num_agents":0.3,"wrong_objective":0},{"trial_num":10,"map":"P1_2.png","num_agents":0.22,"wrong_objective":0},{"trial_num":11,"map":"P2_0.png","num_agents":0.34,"wrong_objective":0},{"trial_num":12,"map":"UN_0.png","num_agents":0.16,"wrong_objective":0},{"trial_num":13,"map":"P2_2.png","num_agents":0.62,"wrong_objective":0},{"trial_num":14,"map":"D1_1.png","num_agents":0.29,"wrong_objective":0},{"trial_num":15,"map":"UN_2.png","num_agents":0.4,"wrong_objective":0}],"catch_trials":[{"question_0":"How many corners is each person walking to?","target_0":"0","question_1":"Do people always drop their cookie crumbs on their path to/from a corner?","target_1":"0","question_2":"Do people get to choose which door they enter through?","target_2":"1","question_3":"Do people leave the room out of the same door they entered or the door closest to them?","target_3":"0","question_4":"Can people move diagonally?","target_4":"1","question_5":"What color are the walls?","target_5":"1","wrong_attempts":1}],"system":{"Browser":"Chrome","OS":"Windows","screenH":912,"screenW":1368},"subject_information":{"language":"English","enjoyment":"1","asses":"Yes","age":"30","gender":"Male","education":"4","problems":"No","fairprice":"1.00","comments":""},"time_in_minutes":6.2202166666666665}~,~2020-01-27 15:12:34~
